TypeName,Inches,ScreenResolution,Cpu,Ram,OpSys,Weight,Price_euros,TouchScreen,HDD,SSD,Flash Storage,Hybrid,SSHD,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS
Notebook,15.6,14.0,14,16,Windows 10,2.06,2397.0,1,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,13,8,No OS,2.4,779.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Ultrabook,13.3,4.0,13,8,Windows 10,1.12,989.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,14,8,Windows 10,2.8,1085.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,14.0,9.0,14,16,Windows 10,1.42,2824.0,1,0,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,10,4,Windows 10,1.3,260.0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,13,8,No OS,1.3,999.9,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Notebook,17.3,3.0,13,8,No OS,2.8,698.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2 in 1 Convertible,13.3,4.0,14,8,Windows 10,1.62,839.0,1,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,8,Windows 10,2.5,914.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,14.0,14,32,Windows 10,3.49,6099.0,1,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,13,8,Windows 10,1.49,959.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,3.35,1379.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,14,8,Windows 10,2.5,1045.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,14.0,14,16,Windows 10,2.65,1845.0,0,0,0,0,0,1512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,4,Windows 10,2.1,493.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.23,742.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,3.2,1749.0,0,0,0,0,0,1512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Workstation,15.6,14.0,16,16,Windows 10,2.8,3055.0,0,0,0,0,0,1256,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,No OS,2.4,1398.0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,1.0,12,6,Windows 10,2.3,439.0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,14.0,14,8,Windows 10,1.21,1949.0,1,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,14,8,Windows 10,1.2,1449.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,8,Windows 10,2.2,597.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Linux,2.4,779.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,2.9,1407.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,No OS,2.1,349.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,4.0,13,8,No OS,2.2,549.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Ultrabook,13.0,6.0,14,8,Windows 10,1.05,1499.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,14,8,Windows 10,1.4,931.88,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,3.0,13,8,No OS,2.8,589.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,14.0,4.0,14,8,Windows 10,1.63,1031.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,13,8,Windows 10,1.6,1149.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,4.0,14,16,Windows 10,1.62,1279.0,1,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Linux,2.2,677.35,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2 in 1 Convertible,14.0,4.0,13,8,Windows 10,1.74,899.0,0,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,14,8,Windows 10,1.2,1363.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.1,794.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,4.42,2456.34,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.2,832.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,16,Windows 10,2.3,859.01,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.0,769.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,8,Windows 10,2.69,891.0,0,0,0,0,0,756,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,1.9,1269.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,2.37,398.99,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,6,4,Windows 10,2.1,330.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,3.2,1499.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.6,859.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,4.0,13,8,Windows 10,1.6,689.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,16,Linux,2.36,899.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,15.6,1.0,12,4,Linux,2.1,390.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,15.6,4.0,0,4,Windows 10,2.2,575.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,32,Windows 10,4.7,3890.0,0,0,0,0,0,1512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,13,8,Windows 10,2.5,846.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,8,Windows 10,2.2,589.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,14,8,Windows 10,2.1,1145.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,14,8,No OS,2.69,889.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Gaming,15.6,4.0,13,8,Windows 10,2.56,879.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.9,4.0,14,8,Windows 10,1.38,1079.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.2,985.0,0,0,0,0,0,2128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,8,Windows 10,2.04,559.0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,3.6,2999.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,13,4,Windows 10,1.49,675.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,11.0,13,8,macOS,1.37,2040.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2 in 1 Convertible,15.6,4.0,14,8,Windows 10,2.08,819.0,1,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,4.3,1799.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,5,4,Windows 10,1.68,469.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.9,4.0,14,8,Windows 10,1.37,1849.0,1,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,12,4,Windows 10,3.0,702.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,13,8,Windows 10,1.41,949.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,3,8,Windows 10,1.91,445.9,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,14,16,Windows 10,2.9,1059.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,4.14,2499.0,0,0,0,0,0,1512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,15.6,4.0,14,8,Windows 10,2.0,1699.0,1,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,14,8,Windows 10,2.8,1142.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,No OS,2.2,444.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,4.0,13,4,Windows 10,2.1,722.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,4,Windows 10,2.18,657.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.24,565.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,15.6,4.0,13,8,Windows 10,2.67,799.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,4.0,14,8,Windows 10,1.1,1499.0,1,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,4,No OS,2.2,467.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,17.3,4.0,14,8,Windows 10,2.5,1018.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.05,880.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,11.0,13,8,macOS,1.37,1958.9,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Gaming,17.3,4.0,8,16,Windows 10,3.2,1549.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Linux,2.14,735.07,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2 in 1 Convertible,14.0,9.0,14,16,Windows 10,1.36,2499.0,1,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,14,8,Windows 10,2.2,812.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,14,12,Windows 10,2.3,713.07,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,14,8,Linux,2.8,1099.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.2,745.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,3.0,12,4,Windows 10,2.8,489.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,14,8,No OS,2.8,849.0,0,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,17.3,3.0,14,6,Windows 10,2.8,859.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Linux,2.25,428.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Gaming,15.6,4.0,13,8,Windows 10,2.5,829.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,6,Windows 10,2.2,579.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,3.0,951.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,12,Windows 10,2.15,659.0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,1.95,1097.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,13,8,Windows 10,1.7,977.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,2.5,1179.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,No OS,2.2,659.01,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,1.0,10,2,Chrome OS,2.19,199.0,0,0,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Gaming,17.3,4.0,14,8,Windows 10,3.0,1187.0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,3.0,12,8,Windows 10,2.54,489.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.0,1829.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.05,739.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,3.2,1299.0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Linux,2.5,979.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Workstation,17.3,4.0,14,16,Windows 10,3.42,2884.86,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,0,6,Windows 10,2.4,499.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,14,16,Windows 10,1.63,1468.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,12,4,Windows 10,1.3,509.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,2.9,2122.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,3.0,13,6,Windows 10,2.8,649.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,8,No OS,2.2,549.0,0,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,2.5,1265.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,15,4,No OS,2.2,359.99,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2 in 1 Convertible,13.3,4.0,14,16,Windows 10,1.28,1975.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.2,1043.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.3,819.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,1.86,469.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,13,8,Windows 10,1.1,999.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,14.0,14,16,Windows 10,1.21,2499.0,1,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,2.8,2099.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,4,8,Windows 10,2.23,469.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,11.6,1.0,10,2,Windows 10,1.1,275.0,1,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.33,844.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,14.0,14,16,Windows 10,1.29,2449.0,1,0,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,1.0,10,4,Chrome OS,1.45,459.9,0,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.95,980.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,11.6,1.0,15,4,Windows 10,1.4,485.0,0,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,14,8,Windows 10,1.48,1292.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,3.0,13,4,Windows 10,2.79,589.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,14,8,Windows 10,2.0,1094.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,14,8,Windows 10,2.1,902.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,1,8,Windows 10,2.2,659.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,10,4,Windows 10,1.44,292.0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,6,Windows 10,2.23,549.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,14,8,Windows 10,1.7,1049.9,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,12.5,4.0,14,8,Windows 10,1.26,1335.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,14.0,14,32,Windows 10,2.06,2639.0,1,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,8,Windows 10,2.7,1199.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.0,943.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,14,8,Windows 10,2.0,1334.0,0,0,0,0,0,1256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,1.85,449.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,2.5,999.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.48,1268.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,13,8,Windows 10,1.9,1049.0,0,0,0,0,0,1128,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,1.84,1144.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,10,4,Linux,2.0,274.99,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.0,1142.75,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,10,4,Linux,2.2,274.9,0,500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,15.6,4.0,1,12,Windows 10,2.2,899.0,0,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,8,Windows 10,2.1,716.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.9,14.0,14,16,Windows 10,1.4,2099.0,1,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,14,8,Windows 10,1.2,1579.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,2.4,1129.0,0,0,0,0,0,2256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,10,2,Windows 10,1.44,279.0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,14,16,Windows 10,1.88,1607.96,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,11.6,1.0,10,4,Windows 10,1.5,375.0,1,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,13,8,Windows 10,1.9,663.0,0,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,14.0,14,16,Windows 10,2.06,2027.42,1,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,1.84,1304.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,8,Windows 10,2.7,1409.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Workstation,15.6,4.0,14,8,Windows 10,2.6,1738.27,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,16,Windows 10,2.4,1403.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.02,970.9,0,0,0,0,0,2128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,10,4,No OS,2.2,321.99,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Gaming,15.6,4.0,13,8,Windows 10,2.65,999.0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,8,Windows 10,2.36,557.37,1,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.36,1427.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,1.86,439.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,2.0,945.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,3.0,13,6,Windows 10,2.8,719.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,1.86,639.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,8,No OS,2.2,499.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,1.0,15,8,Windows 10,2.04,389.0,0,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,8,Windows 10,2.8,1085.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,13,8,No OS,2.4,809.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.33,899.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,14,8,Windows 10,1.36,1750.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,15.6,4.0,14,12,Windows 10,2.26,1099.0,1,0,0,0,0,2512,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,5,4,Windows 10,2.1,426.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
